term_str,n,n_chars,p,i,max_pos,n_pos,max_pos_group,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
author,7,6,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,author,author,auth,0.025202916529225575,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
authoritative,6,13,7.694981205008407e-06,16.987650766549024,JJ,3,JJ,0,authorit,authorit,authorit,0.023516307010052334,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
authority,39,9,5.0017377832554644e-05,14.287211048407931,NN,1,NN,0,author,author,auth,0.016477044172550193,100.72111407880756,0,0,0,0,0,0,1,0,0,1,1
avoid,20,5,2.564993735002802e-05,15.250685172382816,VB,3,VB,0,avoid,avoid,avoid,0.02719159058736913,74.55840909126398,0,0,0,1,0,1,0,0,0,0,-1
award,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,award,award,award,0.07594196744764681,8.049848549450562,0,1,0,0,1,0,1,0,1,1,1
awful,73,5,9.362227132760228e-05,13.382788708390162,JJ,10,JJ,0,aw,aw,aw,0.022800074503034947,122.1692592280924,1,0,1,1,0,1,0,1,0,0,-1
awkwardness,4,11,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,awkward,awkward,awkward,0.018222273321558517,24.199394197802246,0,0,1,0,0,1,0,0,0,0,-1
baby,51,4,6.540734024257145e-05,13.900187925298683,NN,2,NN,0,babi,babi,baby,0.04125717529640868,100.72111407880756,0,0,0,0,1,0,1,0,0,0,1
backbone,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,backbon,backbon,backbon,0.1769197483395728,8.049848549450562,1,0,0,0,0,0,1,0,0,1,1
backwards,7,9,8.977478072509808e-06,16.765258345212576,NNS,2,NN,0,backward,backward,backward,0.025837275080422346,32.789316292376434,0,0,1,0,0,1,0,0,0,0,-1
backwater,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,backwat,backwat,backw,0.035285557214368796,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
bad,212,3,0.000271889335910297,11.84469281270698,JJ,9,JJ,0,bad,bad,bad,0.01657772604299536,139.85579310700604,1,0,1,1,0,1,0,1,0,0,-1
badly,44,5,5.642986217006165e-05,14.113181648632882,RB,8,RB,0,badli,bad,bad,0.026526003527194413,90.7898215670028,0,0,0,0,0,1,0,1,0,0,-1
bailiff,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,bailiff,bailiff,bailiff,0.03477256392851215,8.049848549450562,0,0,0,1,0,1,0,0,0,1,-1
bait,8,4,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,bait,bait,bait,0.14391973134343083,14.099697098901123,0,0,0,1,0,1,0,0,0,1,-1
bale,2,4,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,bale,bale,bal,0.15188393489529362,8.049848549450562,0,0,0,1,0,1,0,0,0,0,-1
balm,3,4,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,balm,balm,balm,0.016592913308917115,19.394658146188217,0,1,0,0,1,1,1,0,0,0,0
bane,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bane,bane,ban,0.16770517811355337,8.049848549450562,1,0,1,1,0,1,0,0,0,0,-1
bang,8,4,1.0259974940011209e-05,16.572613267270178,NN,2,NN,0,bang,bang,bang,0.05092134346861579,32.789316292376434,1,0,1,1,0,1,0,1,1,0,-1
banish,1,6,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,banish,banish,ban,0.02630669460604759,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
banished,1,8,1.2824968675014011e-06,19.572613267270178,PDT,1,PD,0,banish,banish,ban,0.05261338921209518,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
bankrupt,12,8,1.5389962410016814e-05,15.987650766549022,NN,3,NN,0,bankrupt,bankrupt,bankrupt,0.048715743765185594,32.789316292376434,0,0,0,1,0,1,0,1,0,0,-1
banquet,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,banquet,banquet,banquet,0.03943840170116971,14.099697098901123,0,1,0,0,1,0,1,0,0,0,1
barb,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,barb,barb,barb,0.13643811100763664,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
barbarian,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,barbarian,barbarian,barb,0.10696548919567846,14.099697098901123,0,0,0,1,0,1,0,0,0,0,-1
barbaric,5,8,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,barbar,barbar,barb,0.03969074065283636,28.639602272815992,1,0,1,1,0,1,0,0,0,0,-1
bargain,14,7,1.7954956145019616e-05,15.765258345212574,NN,2,NN,0,bargain,bargain,bargain,0.02634477289230297,56.542314807023104,0,0,0,0,0,0,1,0,0,1,1
bark,7,4,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,bark,bark,bark,0.05911314361951055,36.6974553917507,1,0,0,0,0,1,0,0,0,0,-1
barren,6,6,7.694981205008407e-06,16.987650766549024,NNS,3,NN,0,barren,barren,bar,0.02532007489551976,28.639602272815992,0,0,0,0,0,1,0,1,0,0,-1
barricade,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,barricad,barricad,barricad,0.894427616605618,8.049848549450562,0,0,0,1,0,1,0,0,0,0,-1
barrier,19,7,2.4367440482526622e-05,15.324685753826593,NN,2,NN,0,barrier,barrier,barry,0.034786062271585504,62.14436930763064,1,0,0,0,0,1,0,0,0,0,-1
bastard,5,7,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,bastard,bastard,bastard,0.02012178341339672,24.199394197802246,0,0,1,0,0,1,0,1,0,0,-1
battered,18,8,2.308494361502522e-05,15.402688265827866,JJ,4,JJ,0,batter,batter,bat,0.027178076557783395,67.36055703940377,0,0,0,1,0,1,0,1,0,0,-1
battery,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,batteri,batteri,battery,0.3109384421200756,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
battle,22,6,2.8214931085030823e-05,15.113181648632882,NN,2,NN,0,battl,battl,battl,0.02401921391545733,72.23649968413255,1,0,0,0,0,1,0,0,0,0,-1
battlefield,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,battlefield,battlefield,battlefield,0.026832828498168544,8.049848549450562,0,0,0,1,0,1,0,0,0,0,-1
bayonet,3,7,3.8474906025042036e-06,17.987650766549024,JJ,2,JJ,0,bayonet,bayonet,bayonet,0.09560928809462522,19.394658146188217,1,0,0,1,0,1,0,0,0,0,-1
beam,13,4,1.6672459277518214e-05,15.872173549129087,NN,1,NN,0,beam,beam,beam,0.14882164918611757,43.919311932074244,0,0,0,0,1,0,1,0,0,0,1
beaming,4,7,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,beam,beam,beam,0.023547653902424803,24.199394197802246,0,1,0,0,1,0,1,0,0,0,1
bear,48,4,6.155984964006726e-05,13.987650766549022,VB,5,VB,0,bear,bear,bear,0.02444169588635882,103.67724772829698,1,0,0,1,0,0,0,0,0,0,0
beast,12,5,1.5389962410016814e-05,15.987650766549022,NN,2,NN,0,beast,beast,beast,0.05241450404418919,36.6974553917507,1,0,0,1,0,1,0,0,0,0,-1
beastly,12,7,1.5389962410016814e-05,15.987650766549022,RB,4,RB,0,beastli,beast,beast,0.03242889384337431,36.6974553917507,0,0,1,1,0,1,0,0,0,0,-1
beating,34,7,4.360489349504764e-05,14.485150426019839,VBG,2,VB,0,beat,beat,beat,0.018187152978714965,87.0846296140462,1,0,0,1,0,1,0,1,0,0,-1
beautiful,220,9,0.00028214931085030826,11.79125355374552,JJ,10,JJ,0,beauti,beauti,beauty,0.0165008314277591,139.53377195184922,0,0,0,0,1,0,1,0,0,0,1
beauty,150,6,0.00019237453012521018,12.343794576774298,NN,9,NN,0,beauti,beauti,beauty,0.01808675134507432,138.50988227184087,0,0,0,0,1,0,1,0,0,0,1
bee,4,3,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,bee,bee,bee,0.03245071265533638,19.394658146188217,1,0,0,1,0,0,0,0,0,0,0
beer,45,4,5.771235903756305e-05,14.080760170940504,NN,4,NN,0,beer,beer,beer,0.06846531967596695,64.79757679120898,0,0,0,0,1,0,1,0,0,0,1
befriend,1,8,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,befriend,befriend,befriend,0.03156803352725711,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
beg,18,3,2.308494361502522e-05,15.402688265827866,VB,4,VB,0,beg,beg,beg,0.02934034381932938,62.14436930763064,0,0,0,0,0,1,0,1,0,0,-1
beggar,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,beggar,beggar,begg,0.09147555169830185,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
believing,13,9,1.6672459277518214e-05,15.872173549129087,VBG,2,VB,0,believ,believ,believ,0.020085175310968897,56.542314807023104,0,0,0,0,0,0,1,0,0,1,1
belittle,1,8,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,belittl,belittl,belittl,0.017386281964256074,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
belt,3,4,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,belt,belt,belt,0.021896939307098337,14.099697098901123,1,0,0,1,0,1,0,0,0,0,-1
benefactor,1,10,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,benefactor,benefactor,benefact,0.048493063550907003,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
benevolence,1,11,1.2824968675014011e-06,19.572613267270178,NNS,1,NN,0,benevol,benevol,benevol,0.021523659223129845,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
benign,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,benign,benign,benign,0.05439086857736867,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
bereavement,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bereav,bereav,bereav,0.01817121568724732,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
beware,4,6,5.1299874700056045e-06,17.572613267270178,NNP,3,NN,0,bewar,bewar,bew,0.016034321530146257,24.199394197802246,0,1,0,1,0,1,0,0,0,0,-1
bewildered,12,10,1.5389962410016814e-05,15.987650766549022,JJ,3,JJ,0,bewild,bewild,bewild,0.028901016405559896,53.57863258475287,0,0,0,1,0,1,0,0,1,0,-1
bewilderment,20,12,2.564993735002802e-05,15.250685172382816,NN,1,NN,0,bewilder,bewilder,bewild,0.029754776431564663,69.83862386414849,0,0,0,1,0,0,0,0,1,0,0
bias,2,4,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,bia,bias,bia,0.049969153183773665,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
bickering,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bicker,bicker,bick,0.04763223993757729,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
bigoted,1,7,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,bigot,bigot,bigot,0.02665512764718729,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
birch,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,birch,birch,birch,0.11027189793767893,8.049848549450562,1,0,1,1,0,1,0,0,0,0,-1
birth,29,5,3.719240915754063e-05,14.714632272142607,NN,4,NN,0,birth,birth,bir,0.040965703607197056,85.14980899189591,0,1,0,1,1,0,1,0,0,1,1
birthday,10,8,1.282496867501401e-05,16.250685172382816,NN,3,NN,0,birthday,birthday,birthday,0.053446339275514475,43.919311932074244,0,1,0,0,1,0,1,0,1,0,1
bitch,8,5,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,bitch,bitch,bitch,0.024555011663379468,32.789316292376434,1,0,1,1,0,1,0,1,0,0,-1
bitterly,21,8,2.6932434217529424e-05,15.180295844491418,NN,5,NN,0,bitterli,bitter,bit,0.028140824629279616,74.55840909126398,1,0,1,0,0,1,0,1,0,0,-1
bitterness,15,10,1.9237453012521015e-05,15.66572267166166,NN,2,NN,0,bitter,bitter,bit,0.027842622020288324,56.542314807023104,1,0,1,0,0,1,0,1,0,0,-1
bizarre,6,7,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,bizarr,bizarr,bizar,0.025805188089030696,32.789316292376434,0,0,0,0,0,1,0,0,1,0,-1
black,257,5,0.0003296016949478601,11.566988718076301,JJ,7,JJ,0,black,black,black,0.014768709926917298,136.849222773292,0,0,0,0,0,1,0,1,0,0,-1
blackness,4,9,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,black,black,black,0.09193951780171533,19.394658146188217,0,0,0,1,0,1,0,1,0,0,-1
blame,28,5,3.590991229003923e-05,14.765258345212574,VB,4,VB,0,blame,blame,blam,0.03221632288313534,72.23649968413255,1,0,1,0,0,1,0,0,0,0,-1
blasphemous,1,11,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,blasphem,blasphem,blasphem,0.07594196744764681,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
blasphemy,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,blasphemi,blasphemi,blasphemy,0.032337572841960725,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
blast,4,5,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,blast,blast,blast,0.0501666441123649,19.394658146188217,1,0,0,1,0,1,0,0,1,0,-1
blaze,10,5,1.282496867501401e-05,16.250685172382816,NN,2,NN,0,blaze,blaze,blaz,0.04887090356178828,43.919311932074244,1,0,0,0,0,1,0,0,0,0,-1
bleak,8,5,1.0259974940011209e-05,16.572613267270178,NN,2,NN,0,bleak,bleak,bleak,0.04125101745929529,36.6974553917507,0,0,0,0,0,1,0,1,0,0,-1
bleeding,7,8,8.977478072509808e-06,16.765258345212576,VBG,2,VB,0,bleed,bleed,blee,0.058020604688401034,32.789316292376434,0,0,1,1,0,1,0,1,0,0,-1
blemish,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,blemish,blemish,blem,0.13643811100763664,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
bless,1,5,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,bless,bless,bless,0.03926755389975884,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
blessed,13,7,1.6672459277518214e-05,15.872173549129087,VBN,4,VB,0,bless,bless,bless,0.0859502100416312,47.279204545631984,0,0,0,0,1,0,1,0,0,0,1
blessing,6,8,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,bless,bless,bless,0.03179870146210525,28.639602272815992,0,1,0,0,1,0,1,0,0,1,1
blessings,3,9,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,bless,bless,bless,0.029105898518059364,14.099697098901123,0,1,0,0,1,0,1,0,1,1,1
blight,3,6,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,blight,blight,blight,0.062241097031834246,8.049848549450562,0,0,1,1,0,1,0,1,0,0,-1
blighted,2,8,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,blight,blight,blight,0.04862382642465902,14.099697098901123,0,0,1,0,0,1,0,1,0,0,-1
blindfold,1,9,1.2824968675014011e-06,19.572613267270178,VBD,1,VB,0,blindfold,blindfold,blindfold,0.023065468623067513,8.049848549450562,0,1,0,1,0,0,0,0,1,0,0
blindly,20,7,2.564993735002802e-05,15.250685172382816,RB,4,RB,0,blindli,blind,blind,0.018871570560799918,64.79757679120898,0,0,0,0,0,1,0,1,0,0,-1
blindness,4,9,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,blind,blind,blind,0.022873111292513074,24.199394197802246,0,0,0,0,0,1,0,1,0,0,-1
bliss,5,5,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,bliss,bliss,bliss,0.024401895961348164,28.639602272815992,0,0,0,0,1,0,1,0,0,0,1
blissful,1,8,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,bliss,bliss,bliss,0.08563668669628258,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
bloated,3,7,3.8474906025042036e-06,17.987650766549024,VBD,2,VB,0,bloat,bloat,blo,0.1946688959286528,19.394658146188217,0,0,1,0,0,1,0,0,0,0,-1
blob,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,blob,blob,blob,0.03985073539331962,8.049848549450562,0,0,1,1,0,1,0,0,0,0,-1
bloody,25,6,3.206242168753503e-05,14.928757077495455,NN,3,NN,0,bloodi,bloodi,bloody,0.028810661369252397,56.542314807023104,1,0,1,1,0,1,0,1,0,0,-1
bloom,8,5,1.0259974940011209e-05,16.572613267270178,NN,2,NN,0,bloom,bloom,bloom,0.02000170866816107,40.39878839560449,0,1,0,0,1,0,1,0,0,1,1
blossom,10,7,1.282496867501401e-05,16.250685172382816,NN,3,NN,0,blossom,blossom,blossom,0.06572183944269422,40.39878839560449,0,0,0,0,1,0,1,0,0,0,1
blues,6,5,7.694981205008407e-06,16.987650766549024,NNS,4,NN,0,blue,blue,blu,0.03152113989597286,28.639602272815992,0,0,0,1,0,1,0,1,0,0,-1
blunder,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,blunder,blunder,blund,0.07748021956521753,14.099697098901123,0,0,1,0,0,1,0,1,0,0,-1
boast,5,5,6.412484337507005e-06,17.250685172382816,VB,2,VB,0,boast,boast,boast,0.06199515949972567,28.639602272815992,0,0,0,0,0,1,1,0,0,0,0
boil,3,4,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,boil,boil,boil,0.041695625218497435,19.394658146188217,0,0,1,0,0,1,0,0,0,0,-1
bomb,3,4,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,bomb,bomb,bomb,0.02639245858051112,14.099697098901123,1,0,0,1,0,1,0,1,1,0,-1
bombardment,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bombard,bombard,bombard,0.6192191191885048,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
bondage,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,bondag,bondag,bond,0.04998914566337383,14.099697098901123,0,0,0,1,0,1,0,1,0,0,-1
bookworm,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,bookworm,bookworm,bookworm,0.07970147078663924,8.049848549450562,0,0,0,0,0,1,1,0,0,0,0
boredom,17,7,2.180244674752382e-05,15.485150426019839,NN,1,NN,0,boredom,boredom,boredom,0.03126972759695931,62.14436930763064,0,0,0,0,0,1,0,1,0,0,-1
bothering,8,9,1.0259974940011209e-05,16.572613267270178,VBG,1,VB,0,bother,bother,both,0.05667303829755254,36.6974553917507,1,0,0,0,0,1,0,1,0,0,-1
bottom,42,6,5.386486843505885e-05,14.180295844491418,NN,2,NN,0,bottom,bottom,bottom,0.03406680449456405,99.17999619303959,0,0,0,0,0,1,0,1,0,0,-1
bounty,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bounti,bounti,bounty,0.019350597474640775,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
bouquet,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,bouquet,bouquet,bouquet,0.0415748055764562,19.394658146188217,0,0,0,0,1,0,1,0,0,1,1
bout,8,4,1.0259974940011209e-05,16.572613267270178,IN,5,IN,0,bout,bout,bout,0.051125895941882694,28.639602272815992,1,0,0,0,0,1,0,0,0,0,-1
boy,285,3,0.00036551160723789935,11.417795158218075,NN,8,NN,0,boy,boy,boy,0.025064916370728527,140.23831833736605,0,0,1,0,0,1,0,0,0,0,-1
brawl,3,5,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,brawl,brawl,brawl,0.03953781850530121,19.394658146188217,1,0,1,1,0,1,0,0,0,0,-1
brazen,2,6,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,brazen,brazen,braz,0.02620380214809005,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
bridal,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bridal,bridal,brid,0.030262588531769028,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
bride,12,5,1.5389962410016814e-05,15.987650766549022,NN,2,NN,0,bride,bride,brid,0.04483520061079996,47.279204545631984,0,1,0,0,1,0,1,0,0,1,1
bridegroom,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bridegroom,bridegroom,bridegroom,0.04791576517530096,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
bridesmaid,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bridesmaid,bridesmaid,bridesmaid,0.030262588531769028,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
brigade,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,brigad,brigad,brigad,0.2118381197223832,8.049848549450562,0,0,0,1,0,1,0,0,0,0,-1
brighten,3,8,3.8474906025042036e-06,17.987650766549024,VB,3,VB,0,brighten,brighten,bright,0.025168754089833784,19.394658146188217,0,0,0,0,1,0,1,0,1,1,1
brilliant,46,9,5.899485590506445e-05,14.049051311213166,JJ,4,JJ,0,brilliant,brilliant,bril,0.02098105355441089,102.21979363769583,0,1,0,0,1,0,1,0,0,1,1
broke,141,5,0.00018083205831769756,12.433061914871384,VBD,5,VB,0,broke,broke,brok,0.013646542589760512,140.4183665922065,0,0,0,1,0,1,0,1,0,0,-1
broken,105,6,0.0001346621710876471,12.858367749604056,VBN,8,VB,0,broken,broken,brok,0.021137919873031576,134.43958727539166,1,0,0,1,0,1,0,1,0,0,-1
brothel,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,brothel,brothel,brothel,0.07620173375922966,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
brother,105,7,0.0001346621710876471,12.858367749604056,NN,5,NN,0,brother,brother,broth,0.03131004089581542,126.36663651129172,0,0,0,0,0,0,1,0,0,1,1
brotherhood,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,brotherhood,brotherhood,broth,0.02563646034856867,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
brotherly,1,9,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,brotherli,brother,broth,0.017386281964256074,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
bruise,4,6,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,bruis,bruis,bru,0.049869776955543454,19.394658146188217,0,1,0,0,0,1,0,0,0,0,-1
brutal,5,6,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,brutal,brutal,brut,0.035640988599223614,28.639602272815992,1,0,0,1,0,1,0,0,0,0,-1
brutality,4,9,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,brutal,brutal,brut,0.01763966964506119,24.199394197802246,1,0,0,1,0,1,0,0,0,0,-1
brute,12,5,1.5389962410016814e-05,15.987650766549022,NN,2,NN,0,brute,brute,brut,0.020594916070014478,50.49458623894591,1,0,0,1,0,1,0,1,0,0,-1
buck,6,4,7.694981205008407e-06,16.987650766549024,VBD,3,VB,0,buck,buck,buck,0.11594659841961379,28.639602272815992,0,0,0,1,0,1,1,0,1,0,0
buddy,2,5,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,buddi,buddi,buddy,0.07420519474391454,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
buffet,3,6,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,buffet,buffet,buffet,0.032638447008279836,19.394658146188217,1,0,0,0,0,1,0,0,0,0,-1
bug,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,bug,bug,bug,0.025077409811372468,8.049848549450562,0,0,1,1,0,1,0,0,0,0,-1
bully,7,5,8.977478072509808e-06,16.765258345212576,RB,2,RB,0,bulli,bulli,bul,0.08747803618567951,24.199394197802246,1,0,0,1,0,1,0,0,0,0,-1
bum,12,3,1.5389962410016814e-05,15.987650766549022,NN,3,NN,0,bum,bum,bum,0.05013896626670232,47.279204545631984,0,0,1,0,0,1,0,1,0,0,-1
burglar,7,7,8.977478072509808e-06,16.765258345212576,NN,2,NN,0,burglar,burglar,burgl,0.11961837590364989,36.6974553917507,0,0,1,1,0,1,0,0,0,0,-1
burial,3,6,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,burial,burial,bur,0.027038731580542794,19.394658146188217,1,0,0,1,0,1,0,1,0,0,-1
buried,26,6,3.334491855503643e-05,14.872173549129087,VBN,5,VB,0,buri,buri,bury,0.033123432162575614,72.23649968413255,0,0,0,1,0,1,0,1,0,0,-1
burke,6,5,7.694981205008407e-06,16.987650766549024,NNP,2,NN,0,burk,burk,burk,0.04774880929104198,24.199394197802246,1,0,1,1,0,1,0,1,0,0,-1
burnt,28,5,3.590991229003923e-05,14.765258345212574,NN,7,NN,0,burnt,burnt,burnt,0.016705552992895677,83.15726516950573,0,0,1,0,0,1,0,0,0,0,-1
busted,2,6,2.5649937350028022e-06,18.572613267270178,VBN,2,VB,0,bust,bust,bust,0.04203576266031625,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
butcher,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,butcher,butcher,butch,0.1090416961461741,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
butler,33,6,4.2322396627546235e-05,14.528219147911726,NN,2,NN,0,butler,butler,butl,0.041883973362541335,62.14436930763064,0,0,0,0,0,0,1,0,0,1,1
buzz,3,4,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,buzz,buzz,buzz,0.04383149813459312,19.394658146188217,0,1,0,1,0,0,1,0,0,0,1
cabinet,9,7,1.154247180751261e-05,16.402688265827866,NNP,2,NN,0,cabinet,cabinet,cabinet,0.06593207334961186,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
cad,3,3,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,cad,cad,cad,0.11246943068755588,14.099697098901123,1,0,1,0,0,1,0,0,0,0,-1
cage,19,4,2.4367440482526622e-05,15.324685753826593,NN,1,NN,0,cage,cage,cag,0.038574115462771286,47.279204545631984,0,0,0,0,0,1,0,1,0,0,-1
calf,6,4,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,calf,calf,calf,0.03386379689053063,32.789316292376434,0,0,0,0,1,0,1,0,0,1,1
callous,6,7,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,callou,callous,cal,0.028499256124013394,28.639602272815992,1,0,1,0,0,1,0,0,0,0,-1
calls,20,5,2.564993735002802e-05,15.250685172382816,VBZ,4,VB,0,call,call,cal,0.028895621148283052,69.83862386414849,0,1,0,0,0,1,0,0,0,1,-1
campaigning,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,campaign,campaign,campaign,0.2118381197223832,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
